date,segment_id,conflict,fatalities,injuries,event_type,source,troop_movements,exercises,drone_activity,landmine_incidents,checkpoint_closures,article_count,sentiment_score,keyword_border,keyword_temple,trade_value,truck_crossings,migrant_flow,market_closures,displaced_persons,civilian_casualties,aid_deliveries
2024-09-01,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,4,0,3,0,0,3,0.2364270021281196,0,0,74.13880871979364,44,9,0,3,0,2
2024-09-01,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,4,0,3,0,0,0,-0.3494484308660527,0,0,106.10905678073708,45,13,0,4,0,1
2024-09-01,TA_KRABEY_TEMPLE,1,0,0,none,local_news,10,1,2,1,0,4,-0.3336265652097306,0,0,131.41829438220003,54,12,0,1,0,2
2024-09-01,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,7,2,3,0,0,4,-0.034267080058385,0,0,106.42592778702904,43,10,0,4,0,3
2024-09-01,CHONG_CHOM_CHECKPOINT,0,0,0,none,ngo,5,1,3,0,0,4,0.1477926519886057,0,1,115.14737521893731,55,14,0,4,0,1
2024-09-01,ARANYAPRATHET_POIPET,0,0,0,border_incident,none,4,0,0,0,0,1,-0.8932104441307387,0,0,107.48765460230528,57,10,0,2,0,2
2024-09-01,PHANOM_DONG_RAK_RIDGE,0,0,0,none,none,2,2,2,0,0,3,2.4802387848242926,1,0,85.10210675567093,56,9,1,1,2,0
2024-09-01,BAN_KRUAT,0,0,0,border_incident,none,11,1,1,1,0,3,0.0478198640135981,0,0,98.15779220572637,56,12,0,0,0,1
2024-09-01,KANTHARALAK,0,0,0,artillery,none,7,0,1,1,0,3,-0.9900373208044618,0,0,130.26055703485767,45,11,0,6,0,4
2024-09-01,SAMRAONG,0,0,0,artillery,military_report,6,1,1,0,0,2,-0.4185864318793387,0,0,128.36592529867443,51,5,1,4,0,2
2024-09-08,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,none,6,1,2,0,0,5,0.9378233848461184,0,0,110.4122168786871,46,9,0,2,0,1
2024-09-08,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,none,1,0,0,1,0,3,-0.5826507322322337,0,0,95.11644895261388,57,10,0,4,0,1
2024-09-08,TA_KRABEY_TEMPLE,0,0,0,border_incident,none,3,3,1,0,0,3,0.1001075464909745,0,0,104.9637136310954,57,6,0,4,0,0
2024-09-08,OSMACH_CHECKPOINT,0,0,0,artillery,local_news,7,1,3,0,0,5,-1.245818393500204,1,0,124.73909195375695,39,11,0,4,0,1
2024-09-08,CHONG_CHOM_CHECKPOINT,0,0,1,skirmish,none,9,0,3,0,1,5,-0.6399765413929118,0,0,110.1782806986712,51,13,0,1,0,0
2024-09-08,ARANYAPRATHET_POIPET,0,0,0,skirmish,none,6,1,3,0,0,4,-1.004031189516724,0,0,120.88381635511786,46,7,0,0,0,2
2024-09-08,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,5,3,2,0,0,1,-0.6753829370093078,0,0,94.17057783116978,57,12,0,4,0,0
2024-09-08,BAN_KRUAT,0,0,0,skirmish,ngo,11,0,2,0,0,3,-0.4199490207263103,1,0,100.1620118502967,48,10,0,3,0,4
2024-09-08,KANTHARALAK,0,0,0,none,local_news,7,0,1,0,0,2,1.0100582539230014,0,1,95.8137186192702,40,4,0,3,0,0
2024-09-08,SAMRAONG,0,0,0,artillery,none,5,2,0,0,0,3,-0.818471152580402,0,0,117.0099039253094,56,9,0,3,0,1
2024-09-15,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,local_news,3,1,3,1,0,2,-0.5410085070521599,0,0,90.38063991285708,57,8,1,3,0,0
2024-09-15,TA_MUEN_THOM_TEMPLE,1,0,0,artillery,local_news,3,0,2,0,0,4,-0.4953824004269662,0,0,129.69420614244686,39,15,0,3,0,2
2024-09-15,TA_KRABEY_TEMPLE,0,0,0,none,local_news,10,0,1,2,0,2,-0.005263204998771,1,0,63.58211193053785,49,8,0,2,1,1
2024-09-15,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,3,2,1,2,0,5,0.2473403697679377,0,0,109.71698838805024,48,12,0,4,0,1
2024-09-15,CHONG_CHOM_CHECKPOINT,1,0,0,artillery,local_news,5,1,1,0,0,3,0.3288665162323334,0,0,83.68566690761602,38,9,0,3,0,1
2024-09-15,ARANYAPRATHET_POIPET,0,0,0,skirmish,none,6,1,0,0,0,3,0.4687115237449373,0,0,67.83263540060517,53,8,0,3,0,2
2024-09-15,PHANOM_DONG_RAK_RIDGE,0,0,2,border_incident,none,6,1,3,0,1,0,0.7365775309892063,0,0,92.14045746310094,66,9,0,3,1,1
2024-09-15,BAN_KRUAT,0,0,0,skirmish,local_news,5,2,2,0,0,1,0.4812664550452631,0,0,103.61564088078735,50,11,0,1,0,0
2024-09-15,KANTHARALAK,0,0,0,border_incident,ngo,10,1,2,0,0,4,-0.5567623247962982,0,0,115.68010222811546,43,11,0,6,0,0
2024-09-15,SAMRAONG,0,0,0,none,none,4,1,5,1,0,4,-0.4531136613457447,0,0,110.42579438042284,62,11,0,4,0,0
2024-09-22,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,local_news,7,0,2,2,0,0,-0.1822752244553492,0,0,128.47067342490135,56,4,0,3,0,0
2024-09-22,TA_MUEN_THOM_TEMPLE,0,0,0,none,local_news,7,2,1,0,0,3,-2.1241764336251903,0,0,119.65603264070228,55,9,0,3,1,1
2024-09-22,TA_KRABEY_TEMPLE,1,0,2,artillery,none,5,0,2,0,0,4,-0.8174377480679954,0,0,111.1270414107416,49,10,0,3,0,1
2024-09-22,OSMACH_CHECKPOINT,0,0,1,skirmish,none,2,0,2,2,0,2,-0.9648388582152532,0,0,96.21887006938547,64,15,0,0,0,1
2024-09-22,CHONG_CHOM_CHECKPOINT,0,0,0,none,local_news,4,1,3,0,0,4,0.9819384209913532,0,0,86.30849334776272,61,9,0,3,0,2
2024-09-22,ARANYAPRATHET_POIPET,0,0,0,border_incident,none,2,1,2,0,0,5,-1.715444144365714,1,1,122.71837207328808,70,12,0,3,0,1
2024-09-22,PHANOM_DONG_RAK_RIDGE,0,0,0,none,ngo,3,3,2,0,0,1,0.9653772261841044,0,0,109.48478735436154,52,17,0,1,0,1
2024-09-22,BAN_KRUAT,0,0,1,none,ngo,6,1,1,1,0,1,1.5717421668078404,0,0,126.24935778267104,42,14,0,2,0,2
2024-09-22,KANTHARALAK,0,0,0,border_incident,ngo,5,0,2,0,0,0,0.027450264678393,0,1,92.3949468116882,53,14,0,1,1,0
2024-09-22,SAMRAONG,0,1,0,skirmish,ngo,6,0,3,1,1,3,-0.0541935161061825,0,0,107.79110730739598,52,7,0,4,1,2
2024-09-29,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,ngo,6,0,4,1,0,6,1.7681175286031152,0,0,98.1636471946597,51,5,0,1,0,2
2024-09-29,TA_MUEN_THOM_TEMPLE,0,0,0,artillery,none,1,1,1,0,0,1,0.2779812694051739,0,0,107.76883156946036,35,14,0,3,0,2
2024-09-29,TA_KRABEY_TEMPLE,1,0,0,none,ngo,1,1,1,0,0,2,-0.0468698099893792,0,0,90.3672534004766,47,10,0,1,1,0
2024-09-29,OSMACH_CHECKPOINT,1,0,0,border_incident,local_news,4,0,1,1,0,3,-0.810300969886271,0,0,103.7818342108259,52,13,0,5,0,0
2024-09-29,CHONG_CHOM_CHECKPOINT,1,0,0,none,ngo,6,1,2,0,0,1,0.5894438193780261,0,0,89.3260887231787,56,6,0,4,0,0
2024-09-29,ARANYAPRATHET_POIPET,0,0,0,border_incident,military_report,7,2,2,0,0,2,-0.0264536564609554,0,0,77.36043800587298,37,9,0,4,0,1
2024-09-29,PHANOM_DONG_RAK_RIDGE,0,0,0,none,military_report,5,0,4,0,0,3,-0.8099894186963107,0,0,89.9488282860285,56,10,0,1,0,6
2024-09-29,BAN_KRUAT,0,0,0,skirmish,ngo,8,2,3,0,1,0,-1.367742411794186,0,0,111.57251970975656,53,11,0,3,0,1
2024-09-29,KANTHARALAK,0,0,0,artillery,military_report,6,2,0,0,0,1,0.3519195298480483,1,0,65.03304012901019,42,13,0,3,0,0
2024-09-29,SAMRAONG,0,0,0,none,military_report,5,0,4,1,1,1,-1.2577202624478463,0,0,124.49771740835338,46,4,0,5,0,2
2024-10-06,PREAH_VIHEAR_TEMPLE,0,0,0,none,none,4,1,3,0,0,6,0.7330482353526063,0,0,121.2823390967338,56,3,1,2,1,2
2024-10-06,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,military_report,3,0,1,0,0,1,0.0982455939484216,0,0,98.72205114149004,47,12,0,4,0,4
2024-10-06,TA_KRABEY_TEMPLE,1,1,0,artillery,military_report,5,3,1,0,0,6,-0.419956283434205,0,1,124.49846966449716,41,5,0,4,0,1
2024-10-06,OSMACH_CHECKPOINT,1,0,1,border_incident,none,4,0,2,1,0,3,-0.8700515648498085,0,0,125.58634277623004,51,9,0,5,0,1
2024-10-06,CHONG_CHOM_CHECKPOINT,0,0,0,none,none,7,0,5,1,0,0,0.5130039385115283,0,0,93.63154727321454,50,8,0,4,0,1
2024-10-06,ARANYAPRATHET_POIPET,1,0,0,artillery,local_news,7,3,3,1,0,6,0.0558321072831853,0,0,85.02779288683266,44,5,0,2,0,3
2024-10-06,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,none,7,1,3,0,0,6,0.7843375846549027,0,1,103.52293302808586,42,10,0,2,0,0
2024-10-06,BAN_KRUAT,0,0,0,artillery,none,5,1,2,0,0,3,0.866333389895522,0,0,140.56011620606813,63,17,0,1,0,0
2024-10-06,KANTHARALAK,0,0,0,skirmish,none,8,0,3,0,1,1,1.794259481637256,0,1,75.92672123533532,42,6,0,2,1,0
2024-10-06,SAMRAONG,0,0,0,border_incident,none,5,1,3,0,0,2,-0.4895654801228703,0,0,135.91802265532408,53,10,0,5,0,1
2024-10-13,PREAH_VIHEAR_TEMPLE,1,0,0,artillery,none,7,0,4,0,0,1,1.910226106490891,0,0,93.62776518709931,49,9,0,1,0,3
2024-10-13,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,military_report,4,0,0,0,0,2,-0.905252084781847,0,0,89.32829573424137,45,11,0,2,0,2
2024-10-13,TA_KRABEY_TEMPLE,0,0,0,border_incident,ngo,3,1,4,0,0,5,0.1299697855225292,0,1,91.56149044332383,47,9,0,4,0,1
2024-10-13,OSMACH_CHECKPOINT,0,0,0,skirmish,none,5,3,2,1,0,4,0.8373007941685584,0,0,83.34726689717357,46,14,0,1,0,0
2024-10-13,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,local_news,7,1,2,0,0,2,0.6338954027919617,1,0,107.5786078474452,50,11,0,0,0,2
2024-10-13,ARANYAPRATHET_POIPET,0,0,0,none,local_news,8,2,1,0,0,0,0.2866966980352498,0,0,86.44447278085994,56,9,0,1,0,0
2024-10-13,PHANOM_DONG_RAK_RIDGE,0,0,0,skirmish,ngo,5,2,1,0,0,4,-0.7431247336002608,0,0,107.27472561597084,47,10,0,3,0,0
2024-10-13,BAN_KRUAT,1,0,2,border_incident,none,2,0,4,0,0,3,0.9426686190352428,0,0,131.92689122941349,38,17,0,2,0,1
2024-10-13,KANTHARALAK,0,0,0,artillery,military_report,3,0,1,1,0,7,-1.6072069616917453,1,0,115.80771693466886,51,9,1,2,0,0
2024-10-13,SAMRAONG,1,1,0,skirmish,none,7,0,4,2,0,0,1.3904749358199244,0,0,94.88841895262787,58,5,0,3,0,0
2024-10-20,PREAH_VIHEAR_TEMPLE,1,0,0,none,none,7,0,0,0,0,0,-0.799826934508633,1,0,117.46630949031206,51,13,0,6,0,0
2024-10-20,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,military_report,4,1,7,0,0,2,2.2369772200189257,0,0,122.85566759027284,52,7,1,4,0,0
2024-10-20,TA_KRABEY_TEMPLE,0,0,0,none,ngo,7,3,4,0,0,1,1.0681661344505473,0,0,93.9652907794346,49,4,0,0,0,2
2024-10-20,OSMACH_CHECKPOINT,0,0,0,skirmish,none,2,1,1,0,0,3,-1.2174435332703324,1,0,114.1153436700052,59,5,0,3,0,2
2024-10-20,CHONG_CHOM_CHECKPOINT,0,0,0,none,local_news,2,1,6,0,0,4,-2.075280645877791,0,0,130.9704144689596,66,14,0,0,0,3
2024-10-20,ARANYAPRATHET_POIPET,1,0,2,none,ngo,1,1,0,0,0,2,0.6924642817226561,1,0,99.32616700160712,57,12,0,2,0,0
2024-10-20,PHANOM_DONG_RAK_RIDGE,1,1,0,border_incident,local_news,5,1,1,0,0,1,2.2007857806062225,1,0,105.90943169892776,59,6,0,8,1,4
2024-10-20,BAN_KRUAT,0,0,0,border_incident,ngo,2,0,0,1,0,1,-1.5052622013079513,0,0,70.21367639409146,47,10,0,2,0,0
2024-10-20,KANTHARALAK,0,0,0,none,military_report,3,0,2,0,0,3,0.2611654617067067,0,1,149.85776409878682,60,10,0,3,0,2
2024-10-20,SAMRAONG,0,0,0,skirmish,none,7,0,2,0,0,4,0.2115050564221381,0,0,95.4886559488968,45,12,0,0,0,2
2024-10-27,PREAH_VIHEAR_TEMPLE,0,0,1,border_incident,local_news,3,0,3,0,0,3,-0.6278713239463646,1,0,67.13615499483285,52,6,0,1,1,1
2024-10-27,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,ngo,2,2,3,0,0,3,0.0302150614853896,0,0,127.15335819385255,50,19,1,2,0,1
2024-10-27,TA_KRABEY_TEMPLE,0,0,1,none,ngo,7,0,2,1,0,4,0.4971162392351615,1,0,135.03692774537478,37,11,0,3,0,1
2024-10-27,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,5,0,4,0,0,1,0.1421717662694613,0,1,106.88033594852764,41,12,0,3,0,1
2024-10-27,CHONG_CHOM_CHECKPOINT,0,0,1,artillery,military_report,6,0,2,0,0,2,0.4547754703683566,0,0,122.61423038639826,39,8,0,4,1,3
2024-10-27,ARANYAPRATHET_POIPET,0,0,0,border_incident,local_news,2,2,1,0,0,2,-0.1204561708132752,0,0,135.76933740856003,49,9,0,4,0,1
2024-10-27,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,none,5,0,2,2,0,0,1.0203292829251365,0,0,93.4932467333755,58,11,0,2,0,1
2024-10-27,BAN_KRUAT,1,0,0,none,none,8,0,2,0,0,0,0.4014237871619986,0,0,83.45650575185982,48,12,0,2,0,2
2024-10-27,KANTHARALAK,0,0,0,border_incident,local_news,7,0,1,0,0,2,2.508624453167635,1,0,103.2900718015638,53,21,1,1,0,1
2024-10-27,SAMRAONG,0,1,0,none,military_report,6,2,4,0,0,1,-1.441888613272828,0,0,50.63802545957714,48,13,0,2,0,0
2024-11-03,PREAH_VIHEAR_TEMPLE,0,0,0,none,none,5,2,1,0,1,5,-0.2860586863180203,0,0,118.82058962775486,49,12,0,1,0,1
2024-11-03,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,local_news,6,0,1,0,0,7,-0.2470874209281987,0,0,144.14802282908778,56,14,0,2,0,1
2024-11-03,TA_KRABEY_TEMPLE,0,0,0,border_incident,ngo,5,1,4,0,0,0,0.7706237706450366,1,0,129.64585091234477,47,7,0,0,0,2
2024-11-03,OSMACH_CHECKPOINT,0,0,1,border_incident,ngo,5,0,3,1,0,3,-0.1331467954979576,0,0,95.41780270123282,44,5,0,4,0,1
2024-11-03,CHONG_CHOM_CHECKPOINT,1,0,0,border_incident,local_news,9,2,2,0,0,1,0.1396112365480298,0,0,88.06501428602127,34,7,0,4,1,1
2024-11-03,ARANYAPRATHET_POIPET,0,0,0,skirmish,none,4,0,2,0,0,2,-0.98560202569023,0,0,119.00844871667212,55,9,0,3,0,0
2024-11-03,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,military_report,3,1,1,0,0,2,0.7977904193773936,0,0,112.45409750489532,48,7,0,4,1,0
2024-11-03,BAN_KRUAT,0,0,1,border_incident,local_news,6,3,2,0,0,3,-1.4066553039780405,0,1,80.45616981341888,39,8,0,4,0,0
2024-11-03,KANTHARALAK,0,0,0,border_incident,military_report,5,0,2,2,0,0,0.9149709942964755,1,0,123.68694298306134,47,13,0,4,0,0
2024-11-03,SAMRAONG,1,0,0,artillery,military_report,2,0,2,0,0,3,0.6099489757721999,0,0,88.29780257331036,50,15,0,0,0,0
2024-11-10,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,none,3,1,2,1,0,3,0.9223524494390948,1,0,107.63049348443776,57,10,0,4,0,1
2024-11-10,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,none,2,0,1,0,0,3,0.0766496896488514,0,0,88.9747337602102,42,9,0,1,0,1
2024-11-10,TA_KRABEY_TEMPLE,0,0,0,border_incident,ngo,6,0,2,0,0,1,-0.1104465159407357,0,0,106.87701763096574,72,8,0,2,0,1
2024-11-10,OSMACH_CHECKPOINT,0,0,0,artillery,military_report,4,3,4,0,0,4,0.6834766503252865,0,0,91.33493879361764,51,12,0,4,0,2
2024-11-10,CHONG_CHOM_CHECKPOINT,0,0,0,none,none,6,1,2,0,0,3,0.8270037024663169,0,1,108.82226226993556,44,8,1,0,0,2
2024-11-10,ARANYAPRATHET_POIPET,0,0,0,skirmish,ngo,8,1,1,1,1,2,1.5162209372523114,1,0,105.40317699560624,38,9,0,3,1,1
2024-11-10,PHANOM_DONG_RAK_RIDGE,0,1,0,skirmish,military_report,5,1,2,1,0,3,-1.5781315214157416,0,1,97.7864546296368,56,7,1,5,0,1
2024-11-10,BAN_KRUAT,0,0,0,skirmish,military_report,3,0,3,1,0,3,-0.5769952732063058,0,0,115.19428364802434,52,9,0,2,0,1
2024-11-10,KANTHARALAK,0,0,0,skirmish,local_news,3,2,0,0,0,6,-1.1196494884556376,0,0,124.10765710779916,39,8,0,3,0,2
2024-11-10,SAMRAONG,0,0,0,border_incident,local_news,3,1,2,0,0,2,0.0917147223592778,0,0,101.4794922688991,42,9,1,2,1,2
2024-11-17,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,local_news,6,1,2,1,0,6,1.6593978723640157,0,0,91.24483940453564,49,6,0,2,0,0
2024-11-17,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,ngo,5,0,4,0,0,1,0.4771498024994406,0,0,123.15412081069404,59,13,0,3,0,0
2024-11-17,TA_KRABEY_TEMPLE,0,0,0,none,military_report,5,3,4,0,0,3,-0.7738996851024356,0,0,108.96530947823388,39,13,0,6,0,0
2024-11-17,OSMACH_CHECKPOINT,0,0,0,artillery,local_news,4,3,5,0,0,2,-0.503975697128594,0,0,91.79085919146983,43,15,1,2,1,1
2024-11-17,CHONG_CHOM_CHECKPOINT,1,0,0,skirmish,local_news,4,2,2,1,0,2,-1.757182396424765,0,0,93.99594598696704,56,11,0,3,1,0
2024-11-17,ARANYAPRATHET_POIPET,0,0,0,artillery,local_news,8,0,2,0,0,0,0.2372054269472824,0,0,58.19380926807719,58,15,0,2,0,1
2024-11-17,PHANOM_DONG_RAK_RIDGE,0,0,0,none,local_news,11,0,4,0,0,3,-0.1936994645239532,0,0,81.10293959045276,43,10,0,4,0,1
2024-11-17,BAN_KRUAT,1,0,0,none,ngo,7,1,2,0,0,3,1.0960062677251856,0,0,89.63561491975572,44,4,0,5,0,2
2024-11-17,KANTHARALAK,0,0,0,skirmish,local_news,3,1,4,2,0,9,-1.5868817446705006,1,0,118.10554636419724,40,7,0,6,0,2
2024-11-17,SAMRAONG,0,0,0,skirmish,ngo,4,1,0,0,0,4,-0.2866650364756488,0,0,97.24288040922238,58,8,1,2,0,0
2024-11-24,PREAH_VIHEAR_TEMPLE,1,0,0,skirmish,ngo,4,0,4,0,0,4,-0.9430040541924164,0,0,106.79410724203191,52,10,0,5,0,0
2024-11-24,TA_MUEN_THOM_TEMPLE,0,0,0,none,ngo,5,0,0,0,0,4,1.9890885685055315,1,0,112.05142913331656,42,12,0,3,0,2
2024-11-24,TA_KRABEY_TEMPLE,0,0,0,artillery,military_report,8,2,3,0,0,4,0.6659574221347221,0,0,92.53643003027145,47,8,0,3,0,0
2024-11-24,OSMACH_CHECKPOINT,0,0,0,skirmish,local_news,5,1,1,0,0,5,-0.5676841700963283,0,0,84.59020761773375,47,13,0,10,0,1
2024-11-24,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,ngo,1,2,1,0,0,2,-0.4840162468517746,0,0,82.88616459243184,50,10,1,4,1,1
2024-11-24,ARANYAPRATHET_POIPET,0,0,1,skirmish,none,6,1,1,1,0,1,0.180100839574176,0,1,125.23689814686232,46,8,0,4,1,0
2024-11-24,PHANOM_DONG_RAK_RIDGE,0,1,0,skirmish,local_news,3,1,3,0,0,5,-0.2447172099382912,0,0,117.43426460852416,46,9,0,1,0,0
2024-11-24,BAN_KRUAT,0,0,0,skirmish,none,4,0,4,0,0,4,-0.9781554465572976,0,0,57.62846261488535,51,11,0,4,0,0
2024-11-24,KANTHARALAK,0,0,0,artillery,none,6,0,1,0,1,0,0.4330470881148209,0,0,86.47328754717014,51,9,0,4,1,1
2024-11-24,SAMRAONG,0,0,0,artillery,military_report,7,1,1,0,0,4,2.275764445822651,0,0,120.90053577507882,45,10,0,5,0,1
2024-12-01,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,ngo,4,0,0,0,0,4,0.4339734966842101,1,0,69.12237861846302,46,13,0,4,0,3
2024-12-01,TA_MUEN_THOM_TEMPLE,0,0,0,skirmish,none,3,0,1,0,1,2,0.7666208419277623,0,0,111.242560587281,62,5,0,1,0,1
2024-12-01,TA_KRABEY_TEMPLE,0,0,0,artillery,ngo,2,0,1,0,0,4,0.4704492018031218,0,0,110.00169706267324,37,7,0,3,0,2
2024-12-01,OSMACH_CHECKPOINT,0,0,0,skirmish,none,3,1,3,0,0,8,0.6894429601136493,0,0,146.54630215396338,45,8,0,1,0,1
2024-12-01,CHONG_CHOM_CHECKPOINT,0,0,0,none,local_news,6,2,1,0,0,1,1.2035441927253816,0,0,131.87666046034718,51,15,0,2,1,0
2024-12-01,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,4,1,6,0,0,5,-0.8540616717656132,0,0,76.82011119116208,50,9,0,2,0,2
2024-12-01,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,none,6,1,2,0,1,2,0.1652811571028587,0,0,67.9446986502804,44,16,0,3,0,0
2024-12-01,BAN_KRUAT,0,0,0,none,local_news,4,0,1,1,1,3,0.5320095878545485,1,1,101.13190250047217,49,7,0,5,0,0
2024-12-01,KANTHARALAK,0,0,1,skirmish,none,5,0,2,0,0,5,0.4679530480733209,0,0,112.71706205810898,52,8,0,2,0,1
2024-12-01,SAMRAONG,0,0,0,none,military_report,4,0,2,0,0,4,0.2967682981684877,0,0,86.47732070566389,57,7,0,3,0,0
2024-12-08,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,5,1,2,0,0,5,-0.4195279145524135,0,0,120.91634249954645,46,5,0,4,0,1
2024-12-08,TA_MUEN_THOM_TEMPLE,0,0,0,none,ngo,6,0,2,0,0,4,-1.2474946782210063,1,1,72.40229546765018,56,12,0,4,0,3
2024-12-08,TA_KRABEY_TEMPLE,0,0,0,artillery,none,7,3,1,0,0,5,0.8869123675835641,0,0,81.67604207042214,56,5,0,4,0,0
2024-12-08,OSMACH_CHECKPOINT,0,0,0,none,military_report,5,0,2,1,0,4,-1.6809339527983331,0,0,87.79501860946407,50,4,0,5,0,1
2024-12-08,CHONG_CHOM_CHECKPOINT,0,0,0,none,ngo,5,2,2,0,0,5,-0.7091026510681185,0,0,114.17538542559528,47,12,0,4,0,0
2024-12-08,ARANYAPRATHET_POIPET,0,0,0,none,none,6,0,2,4,0,1,-1.2899045300871943,0,0,120.49206715176376,57,6,0,2,0,1
2024-12-08,PHANOM_DONG_RAK_RIDGE,0,0,0,none,military_report,8,1,2,1,0,6,-0.8485561226035623,1,0,81.7802667966464,48,17,0,2,0,0
2024-12-08,BAN_KRUAT,0,0,0,border_incident,local_news,4,0,1,0,0,4,-0.0551967777480929,0,1,93.94479538423268,50,14,0,5,1,1
2024-12-08,KANTHARALAK,0,0,0,border_incident,local_news,4,0,4,0,0,3,0.5247386471075133,0,0,88.60280607621085,57,11,0,2,0,2
2024-12-08,SAMRAONG,1,0,1,artillery,ngo,5,1,1,0,0,5,-0.0588362073123731,0,0,75.11170070608839,51,9,0,3,0,0
2024-12-15,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,none,2,0,4,0,0,2,-0.1401534329502445,0,1,96.31590046573524,48,16,0,7,0,0
2024-12-15,TA_MUEN_THOM_TEMPLE,1,1,1,none,none,8,0,2,0,0,2,-0.6469146073350713,0,0,106.71182230083367,51,5,0,3,1,2
2024-12-15,TA_KRABEY_TEMPLE,0,0,0,artillery,local_news,9,0,2,0,0,2,3.044309632666509,0,0,85.88955549462185,57,8,0,2,0,0
2024-12-15,OSMACH_CHECKPOINT,0,0,0,none,ngo,8,2,1,0,0,2,-0.6463666948622415,0,0,94.75551810995049,55,10,0,2,0,1
2024-12-15,CHONG_CHOM_CHECKPOINT,0,0,1,skirmish,local_news,3,0,1,1,0,4,-0.1796111685617615,0,0,99.86343893074618,45,12,0,1,0,3
2024-12-15,ARANYAPRATHET_POIPET,0,0,0,border_incident,local_news,10,0,3,0,0,3,0.5158597306215836,0,1,94.7279508045856,58,11,0,5,0,1
2024-12-15,PHANOM_DONG_RAK_RIDGE,0,0,0,skirmish,ngo,10,1,3,0,0,4,1.4740760459278348,0,0,74.31613425458944,43,14,0,3,0,0
2024-12-15,BAN_KRUAT,0,0,1,artillery,military_report,6,0,3,0,0,4,-1.7713785407060458,0,0,66.24510845294239,56,9,0,5,0,3
2024-12-15,KANTHARALAK,0,0,0,artillery,military_report,5,0,2,0,1,2,-0.5598256135368284,1,0,120.03226693853031,43,11,0,7,0,3
2024-12-15,SAMRAONG,0,0,0,skirmish,none,3,0,3,1,0,2,-2.204634700309715,0,0,110.3775642687558,54,13,0,1,0,2
2024-12-22,PREAH_VIHEAR_TEMPLE,0,0,0,none,local_news,6,1,2,0,1,4,-0.4852610437829918,0,0,74.90263005632966,43,7,0,2,0,3
2024-12-22,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,7,1,2,0,0,2,-0.5994324121874536,0,0,109.99070695627874,47,10,0,1,0,1
2024-12-22,TA_KRABEY_TEMPLE,1,0,0,none,military_report,6,0,2,0,0,5,0.6041830381605048,0,0,63.65654984119595,45,9,0,4,1,2
2024-12-22,OSMACH_CHECKPOINT,0,0,0,none,local_news,6,0,0,0,0,1,-0.0305756965189199,0,0,78.04145759811645,43,10,0,3,0,0
2024-12-22,CHONG_CHOM_CHECKPOINT,1,1,0,none,ngo,5,2,0,1,0,5,-0.3518990926257485,0,0,127.31204958339828,40,11,0,5,0,1
2024-12-22,ARANYAPRATHET_POIPET,0,0,0,skirmish,local_news,5,2,3,0,0,6,0.8674422473770471,0,0,110.15728535279864,50,14,0,1,0,0
2024-12-22,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,1,1,0,0,0,8,-0.5735205778571373,0,0,78.9320648115505,48,8,0,4,0,0
2024-12-22,BAN_KRUAT,1,0,0,none,military_report,6,1,2,0,0,6,0.7532341516766934,0,1,93.53261565364367,48,11,0,0,0,0
2024-12-22,KANTHARALAK,0,0,0,skirmish,local_news,9,1,1,0,0,5,0.868955230161546,0,1,117.35743389692789,51,9,1,3,2,1
2024-12-22,SAMRAONG,0,0,0,border_incident,none,2,2,1,0,0,3,1.1380333326084098,0,0,47.79123908369166,49,10,0,5,1,1
2024-12-29,PREAH_VIHEAR_TEMPLE,0,0,1,artillery,military_report,8,1,2,0,0,3,0.9837089582206648,0,0,111.8378545175978,58,10,0,2,0,2
