date,segment_id,conflict,fatalities,injuries,event_type,source,troop_movements,exercises,drone_activity,landmine_incidents,checkpoint_closures,article_count,sentiment_score,keyword_border,keyword_temple,trade_value,truck_crossings,migrant_flow,market_closures,displaced_persons,civilian_casualties,aid_deliveries,conflict_lag1,conflict_lag2,conflict_lag4,sentiment_score_lag1,sentiment_score_lag2,sentiment_score_lag4,troop_movements_lag1,troop_movements_lag2,troop_movements_lag4,trade_value_lag1,trade_value_lag2,trade_value_lag4
2025-01-26,SAMRAONG,0,0,0,skirmish,local_news,1,1,3,0,0,4,-0.5793675118225113,0,0,99.49066877339102,53,9,0,4,0,1,0.0,0.0,0.0,1.6724358616255453,0.2213633141271688,-0.5994360177671058,2.0,11.0,6.0,113.53791099028788,116.96194761800326,113.94450453985137
2025-02-02,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,local_news,4,0,3,0,0,9,1.4396073467696842,0,0,93.76777105934136,43,12,0,0,0,2,0.0,0.0,0.0,-0.6588688853136755,-0.0040078271598808,-0.6109038645515179,7.0,2.0,5.0,87.46641171221236,96.4193049956154,99.9515562382724
2025-02-02,TA_MUEN_THOM_TEMPLE,1,0,2,border_incident,none,5,2,2,1,0,3,2.537328261784821,0,0,96.86913536882057,48,6,0,2,0,4,0.0,0.0,0.0,-0.7689333297857339,-0.6403514893186859,0.4467627719839042,5.0,5.0,6.0,97.49814820880016,80.2857685467224,73.82210398810152
2025-02-02,TA_KRABEY_TEMPLE,0,0,0,none,military_report,4,2,1,0,0,2,-1.1019184598798757,1,0,128.24778325020486,50,11,0,2,0,1,0.0,0.0,0.0,-0.5277376404661127,1.117598373678616,1.953441138269009,4.0,3.0,2.0,99.53912443339978,120.91919840263654,110.4944606865894
2025-02-02,OSMACH_CHECKPOINT,0,0,0,none,none,3,0,2,1,0,8,1.025918610264036,0,0,63.163077440362684,46,17,0,3,0,0,0.0,0.0,1.0,0.2587162373504811,1.4006273456091214,-1.3911858280825016,4.0,4.0,1.0,100.63662530334122,76.05410355537212,101.45692120888722
2025-02-02,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,local_news,3,1,0,0,0,2,-0.4144301999940477,0,0,81.64144004319715,46,8,0,3,0,1,0.0,0.0,0.0,-1.4780322914078166,1.373423030425749,-0.545078299600596,4.0,7.0,4.0,104.09797809626274,144.46720663921064,117.5126598801369
2025-02-02,ARANYAPRATHET_POIPET,0,0,0,artillery,military_report,3,0,3,0,0,5,-0.2374463555775114,1,0,105.50564054417028,47,12,0,1,0,3,0.0,0.0,0.0,0.7235710829771543,-1.918126584899864,-0.3659198153266771,7.0,5.0,3.0,97.76085669046672,86.84458674735016,64.2727043670207
2025-02-02,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,none,9,0,4,0,0,4,1.094232655748146,1,1,101.91890357356476,43,17,0,2,0,1,0.0,1.0,1.0,2.1948320388262985,0.9433860104056772,-0.9280746355796892,8.0,6.0,6.0,86.37490432218877,117.11416228040642,102.1644291956484
2025-02-02,BAN_KRUAT,0,0,0,border_incident,none,7,3,1,0,0,4,0.7381124213476448,0,0,114.56216555226834,51,13,0,3,0,1,0.0,0.0,0.0,-0.8771429013774762,-1.1670037348931506,-0.5983032002886637,8.0,8.0,3.0,90.91855819291452,106.51677675333848,117.9240845127307
2025-02-02,KANTHARALAK,0,0,0,none,local_news,5,0,4,0,0,1,-1.107882472152952,0,1,112.2691006007034,57,8,0,6,0,1,0.0,0.0,0.0,0.6046041503475439,-0.1181005210632365,2.21364912965034,3.0,5.0,4.0,120.22763277617835,99.4727876710209,94.96894901416404
2025-02-02,SAMRAONG,0,0,1,border_incident,military_report,2,0,1,1,0,4,-0.7590003615985375,0,0,90.17083008855946,41,11,0,3,0,1,0.0,0.0,0.0,-0.5793675118225113,1.6724358616255453,0.4776941968338631,1.0,2.0,5.0,99.49066877339102,113.53791099028788,135.31482376732606
2025-02-09,PREAH_VIHEAR_TEMPLE,0,0,1,skirmish,none,2,0,3,1,0,1,0.5607923696276181,0,0,134.65964741676885,34,12,0,3,0,0,0.0,0.0,0.0,1.4396073467696842,-0.6588688853136755,0.1871652531804675,4.0,7.0,6.0,93.76777105934136,87.46641171221236,76.53674771867813
2025-02-09,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,local_news,3,2,2,1,0,1,0.5801096879465107,0,0,120.1615024439572,49,10,0,3,1,1,1.0,0.0,0.0,2.537328261784821,-0.7689333297857339,-0.6979025422402694,5.0,5.0,8.0,96.86913536882057,97.49814820880016,117.28767099115086
2025-02-09,TA_KRABEY_TEMPLE,0,0,1,border_incident,local_news,4,0,4,0,0,2,-0.618741654340904,0,0,116.51843814806035,52,8,0,5,0,0,0.0,0.0,0.0,-1.1019184598798757,-0.5277376404661127,2.004153380752017,4.0,4.0,3.0,128.24778325020486,99.53912443339978,74.4817675599997
2025-02-09,OSMACH_CHECKPOINT,0,0,0,artillery,military_report,7,2,8,1,1,2,-0.1749631211267564,0,0,114.6667146211235,45,8,0,5,0,0,0.0,0.0,1.0,1.025918610264036,0.2587162373504811,-1.6268126770846114,3.0,4.0,1.0,63.163077440362684,100.63662530334122,71.07347083127807
2025-02-09,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,military_report,3,1,0,0,0,2,0.6811971377906982,0,0,95.80063026317184,34,9,0,3,0,0,0.0,0.0,0.0,-0.4144301999940477,-1.4780322914078166,0.1677905305859334,3.0,4.0,6.0,81.64144004319715,104.09797809626274,133.87910406055028
2025-02-09,ARANYAPRATHET_POIPET,0,0,0,none,none,5,0,3,0,1,2,1.5000015338612749,0,0,76.50157954177689,49,11,0,2,0,2,0.0,0.0,0.0,-0.2374463555775114,0.7235710829771543,0.2302608501336153,3.0,7.0,5.0,105.50564054417028,97.76085669046672,128.89479670099865
2025-02-09,PHANOM_DONG_RAK_RIDGE,1,0,0,none,none,4,0,3,2,0,3,-0.4103373505142457,0,1,98.98014602823916,50,9,0,3,1,1,0.0,0.0,0.0,1.094232655748146,2.1948320388262985,-0.2359535075309626,9.0,8.0,6.0,101.91890357356476,86.37490432218877,96.63661031998608
2025-02-09,BAN_KRUAT,1,1,0,artillery,ngo,3,1,2,2,0,4,1.4137491996392124,0,0,83.27942247907991,47,13,0,4,0,1,0.0,0.0,0.0,0.7381124213476448,-0.8771429013774762,0.4717807762365423,7.0,8.0,9.0,114.56216555226834,90.91855819291452,135.0049198404914
2025-02-09,KANTHARALAK,0,0,0,none,local_news,4,0,1,2,0,3,0.4513185738844232,1,0,110.01411251823724,51,16,0,4,0,2,0.0,0.0,0.0,-1.107882472152952,0.6046041503475439,0.2070669750570984,5.0,3.0,3.0,112.2691006007034,120.22763277617835,86.08136536151736
2025-02-09,SAMRAONG,0,0,0,skirmish,military_report,8,0,4,0,0,1,0.241983327746692,0,0,103.94879119661996,51,11,0,2,0,1,0.0,0.0,0.0,-0.7590003615985375,-0.5793675118225113,0.2213633141271688,2.0,1.0,11.0,90.17083008855946,99.49066877339102,116.96194761800326
2025-02-16,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,ngo,6,0,1,3,0,2,0.3822138129103697,0,0,54.34440357371397,49,8,0,4,0,0,0.0,0.0,0.0,0.5607923696276181,1.4396073467696842,-0.0040078271598808,2.0,4.0,2.0,134.65964741676885,93.76777105934136,96.4193049956154
2025-02-16,TA_MUEN_THOM_TEMPLE,0,0,1,border_incident,none,5,2,0,1,0,1,-1.3897264413102357,0,1,113.32367268156943,59,12,0,2,0,0,0.0,1.0,0.0,0.5801096879465107,2.537328261784821,-0.6403514893186859,3.0,5.0,5.0,120.1615024439572,96.86913536882057,80.2857685467224
2025-02-16,TA_KRABEY_TEMPLE,0,0,0,border_incident,ngo,9,2,4,0,0,3,-1.8686733202279024,0,0,99.1243774439562,55,15,1,1,1,0,0.0,0.0,0.0,-0.618741654340904,-1.1019184598798757,1.117598373678616,4.0,4.0,3.0,116.51843814806035,128.24778325020486,120.91919840263654
2025-02-16,OSMACH_CHECKPOINT,0,0,0,artillery,military_report,7,0,1,0,1,3,0.3914439839446867,0,0,104.8328030392904,53,3,0,5,0,0,0.0,0.0,0.0,-0.1749631211267564,1.025918610264036,1.4006273456091214,7.0,3.0,4.0,114.6667146211235,63.163077440362684,76.05410355537212
2025-02-16,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,3,0,0,0,0,5,-0.9495157625503946,0,0,108.80319285384525,49,10,0,3,1,0,0.0,0.0,0.0,0.6811971377906982,-0.4144301999940477,1.373423030425749,3.0,3.0,7.0,95.80063026317184,81.64144004319715,144.46720663921064
2025-02-16,ARANYAPRATHET_POIPET,0,0,0,skirmish,ngo,4,0,0,0,0,1,-1.565997637892933,0,1,103.19844365755452,49,14,0,2,0,0,0.0,0.0,0.0,1.5000015338612749,-0.2374463555775114,-1.918126584899864,5.0,3.0,5.0,76.50157954177689,105.50564054417028,86.84458674735016
2025-02-16,PHANOM_DONG_RAK_RIDGE,0,0,0,skirmish,none,6,0,3,0,0,5,-0.711230159102464,0,0,106.52917152147472,49,8,0,3,0,0,1.0,0.0,1.0,-0.4103373505142457,1.094232655748146,0.9433860104056772,4.0,9.0,6.0,98.98014602823916,101.91890357356476,117.11416228040642
2025-02-16,BAN_KRUAT,0,0,0,border_incident,ngo,6,1,1,0,0,1,-1.6617197024179386,0,0,98.70909031702251,39,3,1,6,0,2,1.0,0.0,0.0,1.4137491996392124,0.7381124213476448,-1.1670037348931506,3.0,7.0,8.0,83.27942247907991,114.56216555226834,106.51677675333848
2025-02-16,KANTHARALAK,0,0,0,none,ngo,6,2,0,1,0,4,-1.013348404180952,0,0,136.45414833985762,68,9,0,3,0,1,0.0,0.0,0.0,0.4513185738844232,-1.107882472152952,-0.1181005210632365,4.0,5.0,5.0,110.01411251823724,112.2691006007034,99.4727876710209
2025-02-16,SAMRAONG,1,0,1,border_incident,none,6,0,1,0,0,2,0.1927369258585795,0,1,129.97631652788888,57,6,1,1,0,2,0.0,0.0,0.0,0.241983327746692,-0.7590003615985375,1.6724358616255453,8.0,2.0,2.0,103.94879119661996,90.17083008855946,113.53791099028788
2025-02-23,PREAH_VIHEAR_TEMPLE,1,0,0,border_incident,military_report,3,2,3,0,0,6,-0.903383624611552,0,0,113.34107216670424,37,11,0,4,0,1,0.0,0.0,0.0,0.3822138129103697,0.5607923696276181,-0.6588688853136755,6.0,2.0,7.0,54.34440357371397,134.65964741676885,87.46641171221236
2025-02-23,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,ngo,6,0,2,0,0,1,0.1391031144692525,0,0,122.93814477346956,60,11,0,3,0,1,0.0,0.0,0.0,-1.3897264413102357,0.5801096879465107,-0.7689333297857339,5.0,3.0,5.0,113.32367268156943,120.1615024439572,97.49814820880016
2025-02-23,TA_KRABEY_TEMPLE,0,0,0,none,none,6,1,2,0,0,6,-1.1923173500184177,0,0,97.61745646723188,44,9,0,4,0,1,0.0,0.0,0.0,-1.8686733202279024,-0.618741654340904,-0.5277376404661127,9.0,4.0,4.0,99.1243774439562,116.51843814806035,99.53912443339978
2025-02-23,OSMACH_CHECKPOINT,0,0,0,none,military_report,1,1,1,1,0,1,-0.4290177882123548,0,0,105.30072378524846,40,11,1,4,0,2,0.0,0.0,0.0,0.3914439839446867,-0.1749631211267564,0.2587162373504811,7.0,7.0,4.0,104.8328030392904,114.6667146211235,100.63662530334122
2025-02-23,CHONG_CHOM_CHECKPOINT,0,0,0,none,military_report,6,1,2,0,0,4,-0.362365036381633,0,0,91.8718816417816,50,11,0,3,0,0,0.0,0.0,0.0,-0.9495157625503946,0.6811971377906982,-1.4780322914078166,3.0,3.0,4.0,108.80319285384525,95.80063026317184,104.09797809626274
2025-02-23,ARANYAPRATHET_POIPET,0,0,1,border_incident,ngo,4,2,1,0,0,3,-0.3970361330777983,0,1,122.56531784138052,51,14,0,2,0,2,0.0,0.0,0.0,-1.565997637892933,1.5000015338612749,0.7235710829771543,4.0,5.0,7.0,103.19844365755452,76.50157954177689,97.76085669046672
2025-02-23,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,4,2,3,0,0,5,-0.7009842647124368,0,0,120.9649519807237,45,10,0,1,0,3,0.0,1.0,0.0,-0.711230159102464,-0.4103373505142457,2.1948320388262985,6.0,4.0,8.0,106.52917152147472,98.98014602823916,86.37490432218877
2025-02-23,BAN_KRUAT,0,0,0,none,military_report,3,1,2,0,1,1,-0.8495638378697645,0,1,108.8502269769992,51,10,0,0,0,2,0.0,1.0,0.0,-1.6617197024179386,1.4137491996392124,-0.8771429013774762,6.0,3.0,8.0,98.70909031702251,83.27942247907991,90.91855819291452
2025-02-23,KANTHARALAK,0,0,0,none,ngo,11,1,4,1,0,4,0.1466712040140252,0,0,115.70639223001156,58,8,0,3,0,4,0.0,0.0,0.0,-1.013348404180952,0.4513185738844232,0.6046041503475439,6.0,4.0,3.0,136.45414833985762,110.01411251823724,120.22763277617835
2025-02-23,SAMRAONG,0,0,0,artillery,local_news,4,2,4,0,0,3,0.1947603638391433,0,0,100.80130520105249,54,4,0,2,0,2,1.0,0.0,0.0,0.1927369258585795,0.241983327746692,-0.5793675118225113,6.0,8.0,1.0,129.97631652788888,103.94879119661996,99.49066877339102
2025-03-02,PREAH_VIHEAR_TEMPLE,1,0,0,none,local_news,6,3,0,0,0,3,0.9915474760973028,0,0,103.80198614427854,44,9,0,2,0,1,1.0,0.0,0.0,-0.903383624611552,0.3822138129103697,1.4396073467696842,3.0,6.0,4.0,113.34107216670424,54.34440357371397,93.76777105934136
2025-03-02,TA_MUEN_THOM_TEMPLE,0,0,0,artillery,ngo,7,1,1,0,0,2,0.8250952964173063,0,0,74.09180819713534,58,12,0,3,0,2,0.0,0.0,1.0,0.1391031144692525,-1.3897264413102357,2.537328261784821,6.0,5.0,5.0,122.93814477346956,113.32367268156943,96.86913536882057
2025-03-02,TA_KRABEY_TEMPLE,1,1,0,skirmish,local_news,1,1,2,1,0,2,-0.4951234692198823,0,0,113.03842231396332,53,14,0,2,0,2,0.0,0.0,0.0,-1.1923173500184177,-1.8686733202279024,-1.1019184598798757,6.0,9.0,4.0,97.61745646723188,99.1243774439562,128.24778325020486
2025-03-02,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,2,1,1,0,0,6,-0.3088627102827759,0,0,92.62047689377545,45,9,0,4,0,1,0.0,0.0,0.0,-0.4290177882123548,0.3914439839446867,1.025918610264036,1.0,7.0,3.0,105.30072378524846,104.8328030392904,63.163077440362684
2025-03-02,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,6,1,0,0,0,0,0.6028227849352181,0,0,132.2900618569676,43,14,0,0,0,1,0.0,0.0,0.0,-0.362365036381633,-0.9495157625503946,-0.4144301999940477,6.0,3.0,3.0,91.8718816417816,108.80319285384525,81.64144004319715
2025-03-02,ARANYAPRATHET_POIPET,0,0,0,none,ngo,3,2,0,0,0,4,0.0979013794446784,0,1,120.17828927582391,59,14,0,3,0,0,0.0,0.0,0.0,-0.3970361330777983,-1.565997637892933,-0.2374463555775114,4.0,4.0,3.0,122.56531784138052,103.19844365755452,105.50564054417028
2025-03-02,PHANOM_DONG_RAK_RIDGE,0,0,0,none,military_report,4,1,3,1,0,3,1.1764862528592244,0,0,73.56073372703952,60,11,0,2,0,2,0.0,0.0,0.0,-0.7009842647124368,-0.711230159102464,1.094232655748146,4.0,6.0,9.0,120.9649519807237,106.52917152147472,101.91890357356476
2025-03-02,BAN_KRUAT,0,0,0,none,local_news,8,0,2,0,1,2,0.4273991827251884,0,0,52.07100342041187,55,8,0,2,1,0,0.0,0.0,0.0,-0.8495638378697645,-1.6617197024179386,0.7381124213476448,3.0,6.0,7.0,108.8502269769992,98.70909031702251,114.56216555226834
2025-03-02,KANTHARALAK,0,0,0,none,military_report,6,0,1,1,0,2,-0.4580810391888903,0,0,116.0354576411374,43,11,0,5,1,0,0.0,0.0,0.0,0.1466712040140252,-1.013348404180952,-1.107882472152952,11.0,6.0,5.0,115.70639223001156,136.45414833985762,112.2691006007034
2025-03-02,SAMRAONG,0,0,1,border_incident,local_news,5,0,0,1,0,2,1.454165675580709,1,0,113.12164039008384,52,7,0,4,1,0,0.0,1.0,0.0,0.1947603638391433,0.1927369258585795,-0.7590003615985375,4.0,6.0,2.0,100.80130520105249,129.97631652788888,90.17083008855946
2025-03-09,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,military_report,7,2,1,0,0,2,0.3394422225209735,0,0,112.26453261706634,57,9,0,3,0,0,1.0,1.0,0.0,0.9915474760973028,-0.903383624611552,0.5607923696276181,6.0,3.0,2.0,103.80198614427854,113.34107216670424,134.65964741676885
2025-03-09,TA_MUEN_THOM_TEMPLE,0,0,0,none,ngo,7,1,1,0,0,4,0.8773393146978988,0,0,85.60524453226174,44,9,0,0,0,1,0.0,0.0,0.0,0.8250952964173063,0.1391031144692525,0.5801096879465107,7.0,6.0,3.0,74.09180819713534,122.93814477346956,120.1615024439572
2025-03-09,TA_KRABEY_TEMPLE,1,0,0,skirmish,local_news,7,0,1,0,0,5,-0.4615492378939931,0,0,50.17404157498045,52,8,0,2,0,2,1.0,0.0,0.0,-0.4951234692198823,-1.1923173500184177,-0.618741654340904,1.0,6.0,4.0,113.03842231396332,97.61745646723188,116.51843814806035
2025-03-09,OSMACH_CHECKPOINT,0,0,0,border_incident,military_report,7,0,1,1,0,6,-1.1554135388967846,0,0,89.63571892554248,47,5,0,4,0,0,0.0,0.0,0.0,-0.3088627102827759,-0.4290177882123548,-0.1749631211267564,2.0,1.0,7.0,92.62047689377545,105.30072378524846,114.6667146211235
2025-03-09,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,6,1,3,0,0,4,-1.7175848101671964,0,0,129.85806501530425,52,11,0,4,2,1,0.0,0.0,0.0,0.6028227849352181,-0.362365036381633,0.6811971377906982,6.0,6.0,3.0,132.2900618569676,91.8718816417816,95.80063026317184
2025-03-09,ARANYAPRATHET_POIPET,0,0,1,artillery,ngo,6,1,2,0,0,2,0.9379941213766584,0,0,119.70798983616156,48,11,0,3,1,1,0.0,0.0,0.0,0.0979013794446784,-0.3970361330777983,1.5000015338612749,3.0,4.0,5.0,120.17828927582391,122.56531784138052,76.50157954177689
2025-03-09,PHANOM_DONG_RAK_RIDGE,0,0,0,skirmish,none,0,0,1,0,0,1,-1.228938095932207,0,0,104.5859392355124,52,15,0,2,0,0,0.0,0.0,1.0,1.1764862528592244,-0.7009842647124368,-0.4103373505142457,4.0,4.0,4.0,73.56073372703952,120.9649519807237,98.98014602823916
2025-03-09,BAN_KRUAT,0,0,0,skirmish,local_news,6,0,3,0,0,4,-0.1406211157188271,0,0,122.64765422100196,42,13,0,1,0,2,0.0,0.0,1.0,0.4273991827251884,-0.8495638378697645,1.4137491996392124,8.0,3.0,3.0,52.07100342041187,108.8502269769992,83.27942247907991
2025-03-09,KANTHARALAK,0,0,0,artillery,local_news,3,1,2,0,0,4,0.1593607862816847,0,0,28.93796072993895,43,15,0,3,0,2,0.0,0.0,0.0,-0.4580810391888903,0.1466712040140252,0.4513185738844232,6.0,11.0,4.0,116.0354576411374,115.70639223001156,110.01411251823724
2025-03-09,SAMRAONG,1,0,0,artillery,local_news,0,0,3,0,0,5,-1.7728326028531456,0,1,77.54998637364976,48,9,0,2,0,0,0.0,0.0,0.0,1.454165675580709,0.1947603638391433,0.241983327746692,5.0,4.0,8.0,113.12164039008384,100.80130520105249,103.94879119661996
2025-03-16,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,military_report,2,0,2,0,0,4,0.1991879698499736,1,0,111.34991637029754,53,14,0,4,0,1,0.0,1.0,0.0,0.3394422225209735,0.9915474760973028,0.3822138129103697,7.0,6.0,6.0,112.26453261706634,103.80198614427854,54.34440357371397
2025-03-16,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,ngo,3,1,3,0,0,5,0.5059874681835662,0,0,90.28068294732108,52,7,0,2,0,0,0.0,0.0,0.0,0.8773393146978988,0.8250952964173063,-1.3897264413102357,7.0,7.0,5.0,85.60524453226174,74.09180819713534,113.32367268156943
2025-03-16,TA_KRABEY_TEMPLE,0,0,0,skirmish,military_report,4,1,1,1,0,3,-0.4602409272879711,0,0,108.8538237197182,60,12,0,3,0,0,1.0,1.0,0.0,-0.4615492378939931,-0.4951234692198823,-1.8686733202279024,7.0,1.0,9.0,50.17404157498045,113.03842231396332,99.1243774439562
2025-03-16,OSMACH_CHECKPOINT,0,0,0,none,local_news,4,2,1,0,1,0,1.4975086312113897,1,0,102.38042996110896,43,12,0,3,0,0,0.0,0.0,0.0,-1.1554135388967846,-0.3088627102827759,0.3914439839446867,7.0,2.0,7.0,89.63571892554248,92.62047689377545,104.8328030392904
2025-03-16,CHONG_CHOM_CHECKPOINT,0,0,0,none,local_news,5,1,1,0,0,6,1.0256738003011716,1,0,76.49256076323886,53,14,0,3,0,0,0.0,0.0,0.0,-1.7175848101671964,0.6028227849352181,-0.9495157625503946,6.0,6.0,3.0,129.85806501530425,132.2900618569676,108.80319285384525
2025-03-16,ARANYAPRATHET_POIPET,1,0,0,none,local_news,3,1,1,1,0,2,-1.149460723269884,0,0,38.75229836929681,54,11,0,4,0,1,0.0,0.0,0.0,0.9379941213766584,0.0979013794446784,-1.565997637892933,6.0,3.0,4.0,119.70798983616156,120.17828927582391,103.19844365755452
2025-03-16,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,none,10,1,2,0,0,4,1.1753364592101614,0,0,90.34719941401472,60,6,0,1,1,1,0.0,0.0,0.0,-1.228938095932207,1.1764862528592244,-0.711230159102464,0.0,4.0,6.0,104.5859392355124,73.56073372703952,106.52917152147472
2025-03-16,BAN_KRUAT,0,0,0,artillery,none,4,2,2,0,1,1,-0.4508327187056981,0,0,124.07094675707378,48,14,0,2,0,2,0.0,0.0,0.0,-0.1406211157188271,0.4273991827251884,-1.6617197024179386,6.0,8.0,6.0,122.64765422100196,52.07100342041187,98.70909031702251
2025-03-16,KANTHARALAK,0,0,0,artillery,military_report,4,0,2,0,0,2,-0.4187323350436838,0,0,109.43315379061885,56,10,0,1,0,1,0.0,0.0,0.0,0.1593607862816847,-0.4580810391888903,-1.013348404180952,3.0,6.0,6.0,28.93796072993895,116.0354576411374,136.45414833985762
2025-03-16,SAMRAONG,0,0,0,skirmish,none,5,2,3,0,0,3,2.047308640926265,1,0,99.78770038627788,43,8,0,2,0,2,1.0,0.0,1.0,-1.7728326028531456,1.454165675580709,0.1927369258585795,0.0,5.0,6.0,77.54998637364976,113.12164039008384,129.97631652788888
2025-03-23,PREAH_VIHEAR_TEMPLE,0,0,0,none,ngo,6,2,1,0,0,2,-0.6189094687599118,1,0,100.27605655239756,45,9,0,3,1,1,0.0,0.0,1.0,0.1991879698499736,0.3394422225209735,-0.903383624611552,2.0,7.0,3.0,111.34991637029754,112.26453261706634,113.34107216670424
2025-03-23,TA_MUEN_THOM_TEMPLE,0,0,0,none,none,7,3,4,0,0,3,0.7488767193694101,0,0,84.80237528218707,54,7,1,3,0,2,0.0,0.0,0.0,0.5059874681835662,0.8773393146978988,0.1391031144692525,3.0,7.0,6.0,90.28068294732108,85.60524453226174,122.93814477346956
2025-03-23,TA_KRABEY_TEMPLE,0,0,0,skirmish,ngo,5,1,3,0,0,4,0.6424469867619776,0,0,108.54668619031818,58,6,0,3,0,0,0.0,1.0,0.0,-0.4602409272879711,-0.4615492378939931,-1.1923173500184177,4.0,7.0,6.0,108.8538237197182,50.17404157498045,97.61745646723188
2025-03-23,OSMACH_CHECKPOINT,0,0,0,border_incident,ngo,4,1,0,1,0,4,-0.5506595033650403,1,0,131.59287594460702,51,11,0,6,0,1,0.0,0.0,0.0,1.4975086312113897,-1.1554135388967846,-0.4290177882123548,4.0,7.0,1.0,102.38042996110896,89.63571892554248,105.30072378524846
2025-03-23,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,ngo,5,2,3,0,0,1,-1.1081681771659884,0,0,70.2380331645019,41,10,0,1,0,1,0.0,0.0,0.0,1.0256738003011716,-1.7175848101671964,-0.362365036381633,5.0,6.0,6.0,76.49256076323886,129.85806501530425,91.8718816417816
2025-03-23,ARANYAPRATHET_POIPET,0,0,1,artillery,none,6,3,1,0,1,4,-0.6021362100430868,0,0,74.96134953236134,46,9,0,4,0,1,1.0,0.0,0.0,-1.149460723269884,0.9379941213766584,-0.3970361330777983,3.0,6.0,4.0,38.75229836929681,119.70798983616156,122.56531784138052
2025-03-23,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,none,5,1,2,0,0,2,-0.3856958094646509,0,0,104.15358994517184,53,9,0,2,0,0,0.0,0.0,0.0,1.1753364592101614,-1.228938095932207,-0.7009842647124368,10.0,0.0,4.0,90.34719941401472,104.5859392355124,120.9649519807237
2025-03-23,BAN_KRUAT,0,0,1,none,local_news,4,1,3,0,0,2,-0.733581510901888,1,0,92.33078643174798,49,16,0,2,0,0,0.0,0.0,0.0,-0.4508327187056981,-0.1406211157188271,-0.8495638378697645,4.0,6.0,3.0,124.07094675707378,122.64765422100196,108.8502269769992
2025-03-23,KANTHARALAK,1,0,0,border_incident,ngo,2,3,2,1,1,5,-0.6046874106408003,0,1,74.88211989309903,45,6,0,1,0,1,0.0,0.0,0.0,-0.4187323350436838,0.1593607862816847,0.1466712040140252,4.0,3.0,11.0,109.43315379061885,28.93796072993895,115.70639223001156
2025-03-23,SAMRAONG,0,0,0,artillery,ngo,3,0,0,1,0,3,2.3998387866098647,0,0,67.58793218571789,52,13,1,4,1,0,0.0,1.0,0.0,2.047308640926265,-1.7728326028531456,0.1947603638391433,5.0,0.0,4.0,99.78770038627788,77.54998637364976,100.80130520105249
2025-03-30,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,none,6,1,1,0,0,5,-0.3034454766463647,0,0,129.74762107992535,47,13,0,5,1,3,0.0,0.0,1.0,-0.6189094687599118,0.1991879698499736,0.9915474760973028,6.0,2.0,6.0,100.27605655239756,111.34991637029754,103.80198614427854
2025-03-30,TA_MUEN_THOM_TEMPLE,1,0,0,artillery,none,3,2,2,1,0,2,2.004497380875657,1,1,77.60461876374511,59,7,0,5,0,0,0.0,0.0,0.0,0.7488767193694101,0.5059874681835662,0.8250952964173063,7.0,3.0,7.0,84.80237528218707,90.28068294732108,74.09180819713534
2025-03-30,TA_KRABEY_TEMPLE,1,0,0,skirmish,ngo,4,2,1,0,0,2,0.0266787073312414,1,0,93.8782986567153,44,10,0,1,0,0,0.0,0.0,1.0,0.6424469867619776,-0.4602409272879711,-0.4951234692198823,5.0,4.0,1.0,108.54668619031818,108.8538237197182,113.03842231396332
2025-03-30,OSMACH_CHECKPOINT,0,1,0,artillery,military_report,4,2,1,0,0,1,1.0063198771648982,1,0,102.44420825398676,42,4,0,5,0,0,0.0,0.0,0.0,-0.5506595033650403,1.4975086312113897,-0.3088627102827759,4.0,4.0,2.0,131.59287594460702,102.38042996110896,92.62047689377545
2025-03-30,CHONG_CHOM_CHECKPOINT,0,1,0,skirmish,local_news,1,1,2,0,1,2,-0.601730416388031,0,0,55.207671302875134,51,11,0,1,0,0,0.0,0.0,0.0,-1.1081681771659884,1.0256738003011716,0.6028227849352181,5.0,5.0,6.0,70.2380331645019,76.49256076323886,132.2900618569676
2025-03-30,ARANYAPRATHET_POIPET,0,0,0,skirmish,local_news,3,1,2,0,0,4,-0.6630624414746564,1,0,95.69398827274932,53,12,1,4,0,2,0.0,1.0,0.0,-0.6021362100430868,-1.149460723269884,0.0979013794446784,6.0,3.0,3.0,74.96134953236134,38.75229836929681,120.17828927582391
