date,segment_id,displaced_persons,civilian_casualties,aid_deliveries
2025-11-30,TA_KRABEY_TEMPLE,4,0,2
2025-11-30,OSMACH_CHECKPOINT,3,0,0
2025-11-30,CHONG_CHOM_CHECKPOINT,5,0,2
2025-11-30,ARANYAPRATHET_POIPET,0,0,1
2025-11-30,PHANOM_DONG_RAK_RIDGE,7,0,1
2025-11-30,BAN_KRUAT,2,0,0
2025-11-30,KANTHARALAK,3,0,1
2025-11-30,SAMRAONG,4,1,0
2025-12-07,PREAH_VIHEAR_TEMPLE,2,0,2
2025-12-07,TA_MUEN_THOM_TEMPLE,4,1,1
2025-12-07,TA_KRABEY_TEMPLE,4,0,2
2025-12-07,OSMACH_CHECKPOINT,5,1,1
2025-12-07,CHONG_CHOM_CHECKPOINT,2,0,4
2025-12-07,ARANYAPRATHET_POIPET,3,0,0
2025-12-07,PHANOM_DONG_RAK_RIDGE,4,0,2
2025-12-07,BAN_KRUAT,3,0,0
2025-12-07,KANTHARALAK,2,0,0
2025-12-07,SAMRAONG,2,0,0
2025-12-14,PREAH_VIHEAR_TEMPLE,7,0,0
2025-12-14,TA_MUEN_THOM_TEMPLE,2,0,0
2025-12-14,TA_KRABEY_TEMPLE,4,0,1
2025-12-14,OSMACH_CHECKPOINT,1,0,1
2025-12-14,CHONG_CHOM_CHECKPOINT,3,0,2
2025-12-14,ARANYAPRATHET_POIPET,3,0,3
2025-12-14,PHANOM_DONG_RAK_RIDGE,1,1,2
2025-12-14,BAN_KRUAT,2,0,3
2025-12-14,KANTHARALAK,2,1,1
2025-12-14,SAMRAONG,1,0,0
2025-12-21,PREAH_VIHEAR_TEMPLE,3,0,0
2025-12-21,TA_MUEN_THOM_TEMPLE,6,1,2
2025-12-21,TA_KRABEY_TEMPLE,3,0,0
2025-12-21,OSMACH_CHECKPOINT,6,0,1
2025-12-21,CHONG_CHOM_CHECKPOINT,3,0,1
2025-12-21,ARANYAPRATHET_POIPET,5,0,1
2025-12-21,PHANOM_DONG_RAK_RIDGE,4,0,0
2025-12-21,BAN_KRUAT,1,0,0
2025-12-21,KANTHARALAK,2,0,1
2025-12-21,SAMRAONG,2,0,0
2025-12-28,PREAH_VIHEAR_TEMPLE,7,1,4
2025-12-28,TA_MUEN_THOM_TEMPLE,4,0,0
2025-12-28,TA_KRABEY_TEMPLE,8,1,0
2025-12-28,OSMACH_CHECKPOINT,2,0,2
2025-12-28,CHONG_CHOM_CHECKPOINT,8,0,0
2025-12-28,ARANYAPRATHET_POIPET,4,0,0
2025-12-28,PHANOM_DONG_RAK_RIDGE,1,1,0
2025-12-28,BAN_KRUAT,0,0,0
2025-12-28,KANTHARALAK,1,1,0
2025-12-28,SAMRAONG,2,0,1
