date,segment_id,trade_value,truck_crossings,migrant_flow,market_closures
2025-06-29,TA_KRABEY_TEMPLE,106.0250396887101,54,11,0
2025-06-29,OSMACH_CHECKPOINT,48.00431433370793,46,11,0
2025-06-29,CHONG_CHOM_CHECKPOINT,84.81318692865574,62,6,0
2025-06-29,ARANYAPRATHET_POIPET,67.0084979875118,37,12,0
2025-06-29,PHANOM_DONG_RAK_RIDGE,110.57019935366843,49,4,0
2025-06-29,BAN_KRUAT,126.82353471378917,41,10,0
2025-06-29,KANTHARALAK,133.30434208441886,56,8,1
2025-06-29,SAMRAONG,91.62752598675128,53,14,0
2025-07-06,PREAH_VIHEAR_TEMPLE,113.07682319705125,49,10,0
2025-07-06,TA_MUEN_THOM_TEMPLE,110.14730739286976,57,14,0
2025-07-06,TA_KRABEY_TEMPLE,92.16221998957889,50,11,0
2025-07-06,OSMACH_CHECKPOINT,107.72131077884183,48,8,0
2025-07-06,CHONG_CHOM_CHECKPOINT,88.81769855074701,58,9,0
2025-07-06,ARANYAPRATHET_POIPET,103.99188616050598,45,8,0
2025-07-06,PHANOM_DONG_RAK_RIDGE,87.0209344249961,66,11,0
2025-07-06,BAN_KRUAT,104.43313010733962,40,9,0
2025-07-06,KANTHARALAK,90.64374042988037,35,11,0
2025-07-06,SAMRAONG,92.75063813905268,50,10,0
2025-07-13,PREAH_VIHEAR_TEMPLE,64.02640043689419,46,11,0
2025-07-13,TA_MUEN_THOM_TEMPLE,108.44325920951587,53,12,0
2025-07-13,TA_KRABEY_TEMPLE,101.32746282978214,55,11,0
2025-07-13,OSMACH_CHECKPOINT,109.89740218367781,54,10,0
2025-07-13,CHONG_CHOM_CHECKPOINT,68.98802760118025,56,7,0
2025-07-13,ARANYAPRATHET_POIPET,111.55612548055288,56,14,0
2025-07-13,PHANOM_DONG_RAK_RIDGE,99.41442365317357,56,13,0
2025-07-13,BAN_KRUAT,87.19502695259918,42,11,0
2025-07-13,KANTHARALAK,120.71683515912589,51,8,0
2025-07-13,SAMRAONG,107.76897494980652,56,11,0
2025-07-20,PREAH_VIHEAR_TEMPLE,110.86804033213798,47,5,0
2025-07-20,TA_MUEN_THOM_TEMPLE,106.21007822116907,51,8,0
2025-07-20,TA_KRABEY_TEMPLE,108.43393142507651,36,6,0
2025-07-20,OSMACH_CHECKPOINT,101.9950572091103,48,7,0
2025-07-20,CHONG_CHOM_CHECKPOINT,96.93006638961494,54,12,0
2025-07-20,ARANYAPRATHET_POIPET,101.6490659598922,50,7,0
2025-07-20,PHANOM_DONG_RAK_RIDGE,98.51315247534184,42,12,1
2025-07-20,BAN_KRUAT,117.33208213058958,43,9,0
2025-07-20,KANTHARALAK,82.80634096546706,52,17,0
2025-07-20,SAMRAONG,61.68519094439787,45,9,0
2025-07-27,PREAH_VIHEAR_TEMPLE,83.03685699495627,47,8,0
2025-07-27,TA_MUEN_THOM_TEMPLE,119.16949385732804,39,10,0
2025-07-27,TA_KRABEY_TEMPLE,82.26522412972025,48,11,0
2025-07-27,OSMACH_CHECKPOINT,63.31889758303335,50,12,0
2025-07-27,CHONG_CHOM_CHECKPOINT,87.67178842995833,46,8,0
2025-07-27,ARANYAPRATHET_POIPET,96.64624244226903,54,15,0
2025-07-27,PHANOM_DONG_RAK_RIDGE,120.69425783262028,45,6,0
2025-07-27,BAN_KRUAT,157.75555582269672,46,10,0
2025-07-27,KANTHARALAK,118.19220177064226,70,10,0
2025-07-27,SAMRAONG,131.29271230997963,54,9,0
2025-08-03,PREAH_VIHEAR_TEMPLE,102.38653446356068,47,8,0
2025-08-03,TA_MUEN_THOM_TEMPLE,96.19504301469279,52,12,0
2025-08-03,TA_KRABEY_TEMPLE,116.32792252222578,39,8,0
2025-08-03,OSMACH_CHECKPOINT,118.65572721545178,58,8,0
2025-08-03,CHONG_CHOM_CHECKPOINT,121.12460631287423,56,14,0
2025-08-03,ARANYAPRATHET_POIPET,94.54724084948481,51,8,0
2025-08-03,PHANOM_DONG_RAK_RIDGE,119.402159500772,52,10,0
2025-08-03,BAN_KRUAT,64.48735997625205,47,9,0
2025-08-03,KANTHARALAK,89.54142167090625,45,6,0
2025-08-03,SAMRAONG,114.02212346183371,59,7,0
2025-08-10,PREAH_VIHEAR_TEMPLE,105.10713386275876,48,7,0
2025-08-10,TA_MUEN_THOM_TEMPLE,96.45752818682946,52,9,0
2025-08-10,TA_KRABEY_TEMPLE,129.25431517649906,57,8,0
2025-08-10,OSMACH_CHECKPOINT,94.37608051002037,51,14,0
2025-08-10,CHONG_CHOM_CHECKPOINT,55.37207573336177,46,11,0
2025-08-10,ARANYAPRATHET_POIPET,107.04692934328477,53,11,0
2025-08-10,PHANOM_DONG_RAK_RIDGE,79.14920938896657,49,10,0
2025-08-10,BAN_KRUAT,92.06832176791873,54,16,0
2025-08-10,KANTHARALAK,48.60261789804667,57,6,0
2025-08-10,SAMRAONG,104.92414526847934,43,6,0
2025-08-17,PREAH_VIHEAR_TEMPLE,124.38654006699737,42,8,0
2025-08-17,TA_MUEN_THOM_TEMPLE,122.92519112934613,47,17,0
2025-08-17,TA_KRABEY_TEMPLE,94.33738570011154,54,12,0
2025-08-17,OSMACH_CHECKPOINT,112.36704673993603,53,8,0
2025-08-17,CHONG_CHOM_CHECKPOINT,112.00153443984445,56,11,1
2025-08-17,ARANYAPRATHET_POIPET,136.8259698362993,53,10,0
2025-08-17,PHANOM_DONG_RAK_RIDGE,122.55515842076441,36,9,0
2025-08-17,BAN_KRUAT,98.72001466698649,60,14,0
2025-08-17,KANTHARALAK,98.6782165590175,49,12,0
2025-08-17,SAMRAONG,153.63492281870901,50,14,0
2025-08-24,PREAH_VIHEAR_TEMPLE,117.98188237018994,57,12,0
2025-08-24,TA_MUEN_THOM_TEMPLE,101.15105491127957,47,9,0
2025-08-24,TA_KRABEY_TEMPLE,90.6481667946279,32,7,0
2025-08-24,OSMACH_CHECKPOINT,89.09376115769088,57,9,0
2025-08-24,CHONG_CHOM_CHECKPOINT,79.0835318351307,48,6,0
2025-08-24,ARANYAPRATHET_POIPET,106.50837432547502,49,9,0
2025-08-24,PHANOM_DONG_RAK_RIDGE,86.51760334874369,48,6,0
2025-08-24,BAN_KRUAT,124.3424054387618,43,13,0
2025-08-24,KANTHARALAK,112.86465302050878,61,8,0
2025-08-24,SAMRAONG,122.04110858857308,58,6,0
2025-08-31,PREAH_VIHEAR_TEMPLE,95.31784777810844,57,7,0
2025-08-31,TA_MUEN_THOM_TEMPLE,80.0093607888189,53,9,0
2025-08-31,TA_KRABEY_TEMPLE,112.94294688503683,46,15,1
2025-08-31,OSMACH_CHECKPOINT,112.86917025067201,56,4,0
2025-08-31,CHONG_CHOM_CHECKPOINT,110.41072054846678,62,8,0
2025-08-31,ARANYAPRATHET_POIPET,101.97822429479454,39,8,0
2025-08-31,PHANOM_DONG_RAK_RIDGE,95.175302086948,42,15,0
2025-08-31,BAN_KRUAT,111.71741759950397,46,12,0
2025-08-31,KANTHARALAK,63.357634596849294,50,3,0
2025-08-31,SAMRAONG,110.98519990775293,54,12,0
2025-09-07,PREAH_VIHEAR_TEMPLE,87.11171878980197,56,8,0
2025-09-07,TA_MUEN_THOM_TEMPLE,137.45859556892077,41,4,0
2025-09-07,TA_KRABEY_TEMPLE,100.719862644513,52,10,0
2025-09-07,OSMACH_CHECKPOINT,111.41552223171844,40,13,0
2025-09-07,CHONG_CHOM_CHECKPOINT,97.80541408093191,64,10,1
2025-09-07,ARANYAPRATHET_POIPET,63.03505143262142,56,15,0
2025-09-07,PHANOM_DONG_RAK_RIDGE,83.50986789765128,46,10,0
2025-09-07,BAN_KRUAT,60.2309323232095,44,6,0
2025-09-07,KANTHARALAK,114.12211152990595,49,13,0
2025-09-07,SAMRAONG,111.27403154224906,48,12,0
2025-09-14,PREAH_VIHEAR_TEMPLE,101.14238215568524,58,10,0
2025-09-14,TA_MUEN_THOM_TEMPLE,107.29232188343813,40,10,0
2025-09-14,TA_KRABEY_TEMPLE,134.84877626907428,60,9,0
2025-09-14,OSMACH_CHECKPOINT,117.24537480914027,50,7,0
2025-09-14,CHONG_CHOM_CHECKPOINT,78.07521821003041,58,9,0
2025-09-14,ARANYAPRATHET_POIPET,91.8773218392699,55,12,0
2025-09-14,PHANOM_DONG_RAK_RIDGE,127.60319486150644,49,15,0
2025-09-14,BAN_KRUAT,130.05468214640186,52,9,0
2025-09-14,KANTHARALAK,105.21382711069337,53,12,0
2025-09-14,SAMRAONG,118.97951788617829,48,12,0
2025-09-21,PREAH_VIHEAR_TEMPLE,141.1623918106382,46,10,0
2025-09-21,TA_MUEN_THOM_TEMPLE,85.88138410888271,54,13,0
2025-09-21,TA_KRABEY_TEMPLE,72.31219319473048,48,12,0
2025-09-21,OSMACH_CHECKPOINT,81.257246480248,57,6,0
2025-09-21,CHONG_CHOM_CHECKPOINT,114.85307792600393,56,6,0
2025-09-21,ARANYAPRATHET_POIPET,96.81490498528011,50,5,0
2025-09-21,PHANOM_DONG_RAK_RIDGE,97.74343243376302,57,7,0
2025-09-21,BAN_KRUAT,107.86607978170366,48,14,0
2025-09-21,KANTHARALAK,123.6584893655608,53,11,1
2025-09-21,SAMRAONG,86.51438778600023,50,21,0
2025-09-28,PREAH_VIHEAR_TEMPLE,155.36975971431644,49,8,0
2025-09-28,TA_MUEN_THOM_TEMPLE,84.59872469744624,37,14,0
2025-09-28,TA_KRABEY_TEMPLE,86.55670719701747,46,13,0
2025-09-28,OSMACH_CHECKPOINT,110.54682099573766,51,9,0
2025-09-28,CHONG_CHOM_CHECKPOINT,62.82272393752622,38,11,0
2025-09-28,ARANYAPRATHET_POIPET,71.90194080725593,51,10,0
2025-09-28,PHANOM_DONG_RAK_RIDGE,88.25001581202693,55,9,0
2025-09-28,BAN_KRUAT,106.10617725303614,46,12,0
2025-09-28,KANTHARALAK,82.44867734360251,47,10,0
2025-09-28,SAMRAONG,87.75136424776156,63,7,0
2025-10-05,PREAH_VIHEAR_TEMPLE,97.29534383909782,58,7,0
2025-10-05,TA_MUEN_THOM_TEMPLE,106.65356640471347,49,14,0
2025-10-05,TA_KRABEY_TEMPLE,119.4506689736153,56,9,0
2025-10-05,OSMACH_CHECKPOINT,92.35784919596425,58,12,0
2025-10-05,CHONG_CHOM_CHECKPOINT,69.6727463464909,59,9,0
2025-10-05,ARANYAPRATHET_POIPET,99.83246906471747,55,10,0
2025-10-05,PHANOM_DONG_RAK_RIDGE,131.2121548186079,60,10,0
2025-10-05,BAN_KRUAT,92.07990589157822,47,12,0
2025-10-05,KANTHARALAK,116.32514169519247,43,7,0
2025-10-05,SAMRAONG,101.17825742671525,48,4,0
2025-10-12,PREAH_VIHEAR_TEMPLE,111.98943891858893,59,5,0
2025-10-12,TA_MUEN_THOM_TEMPLE,126.46587991102966,62,8,0
2025-10-12,TA_KRABEY_TEMPLE,104.41600948256547,49,9,0
2025-10-12,OSMACH_CHECKPOINT,124.04787936859516,46,14,0
2025-10-12,CHONG_CHOM_CHECKPOINT,76.06673039416042,44,7,0
2025-10-12,ARANYAPRATHET_POIPET,95.1434203487841,47,11,0
2025-10-12,PHANOM_DONG_RAK_RIDGE,77.39217049455375,56,8,0
2025-10-12,BAN_KRUAT,118.22755813544921,47,5,0
2025-10-12,KANTHARALAK,93.12506344578235,42,24,0
2025-10-12,SAMRAONG,124.18338164719155,54,5,0
2025-10-19,PREAH_VIHEAR_TEMPLE,111.24413187789632,44,10,0
2025-10-19,TA_MUEN_THOM_TEMPLE,130.27112758747504,49,12,0
2025-10-19,TA_KRABEY_TEMPLE,72.47497039772641,47,13,0
2025-10-19,OSMACH_CHECKPOINT,86.81841150679143,53,14,0
2025-10-19,CHONG_CHOM_CHECKPOINT,68.41657822225218,50,9,0
2025-10-19,ARANYAPRATHET_POIPET,99.45122704879496,73,12,0
2025-10-19,PHANOM_DONG_RAK_RIDGE,94.08934339651952,49,9,0
2025-10-19,BAN_KRUAT,47.856107712017284,47,9,0
2025-10-19,KANTHARALAK,103.16961471465619,48,7,0
2025-10-19,SAMRAONG,111.5663281455945,49,14,0
2025-10-26,PREAH_VIHEAR_TEMPLE,81.43528628690042,50,13,0
2025-10-26,TA_MUEN_THOM_TEMPLE,100.5086745690481,63,10,0
2025-10-26,TA_KRABEY_TEMPLE,86.32098217860838,47,18,0
2025-10-26,OSMACH_CHECKPOINT,103.29066200248396,50,17,0
2025-10-26,CHONG_CHOM_CHECKPOINT,100.76091887544897,46,10,0
2025-10-26,ARANYAPRATHET_POIPET,124.32924817922994,52,7,0
2025-10-26,PHANOM_DONG_RAK_RIDGE,114.72423954391377,51,15,0
2025-10-26,BAN_KRUAT,80.32568251185954,44,7,0
2025-10-26,KANTHARALAK,101.29504274820741,58,14,0
2025-10-26,SAMRAONG,99.87752424469372,46,16,0
2025-11-02,PREAH_VIHEAR_TEMPLE,120.37350173156887,46,13,0
2025-11-02,TA_MUEN_THOM_TEMPLE,124.27833823018275,48,10,0
2025-11-02,TA_KRABEY_TEMPLE,89.39395898966593,62,10,0
2025-11-02,OSMACH_CHECKPOINT,140.06417002884157,40,16,0
2025-11-02,CHONG_CHOM_CHECKPOINT,89.33280731292837,55,8,0
2025-11-02,ARANYAPRATHET_POIPET,82.34209056135022,52,6,0
2025-11-02,PHANOM_DONG_RAK_RIDGE,97.28454032814231,46,11,0
2025-11-02,BAN_KRUAT,111.205670760681,51,8,0
2025-11-02,KANTHARALAK,77.23179770340761,53,14,0
2025-11-02,SAMRAONG,71.27058315977811,53,13,0
2025-11-09,PREAH_VIHEAR_TEMPLE,97.45151702508437,45,6,0
2025-11-09,TA_MUEN_THOM_TEMPLE,109.06609740852174,58,12,0
2025-11-09,TA_KRABEY_TEMPLE,85.0648525679559,55,2,1
2025-11-09,OSMACH_CHECKPOINT,135.66143641200725,41,8,0
2025-11-09,CHONG_CHOM_CHECKPOINT,107.28444122315219,60,13,0
2025-11-09,ARANYAPRATHET_POIPET,71.00025110201895,51,7,0
2025-11-09,PHANOM_DONG_RAK_RIDGE,139.59591600262618,51,11,0
2025-11-09,BAN_KRUAT,103.33832661012404,52,7,1
2025-11-09,KANTHARALAK,106.0221921529995,46,12,1
2025-11-09,SAMRAONG,108.42112481791864,49,11,0
2025-11-16,PREAH_VIHEAR_TEMPLE,84.96220549359637,33,12,0
2025-11-16,TA_MUEN_THOM_TEMPLE,119.76119751611512,55,13,0
2025-11-16,TA_KRABEY_TEMPLE,89.22236328898664,45,7,0
2025-11-16,OSMACH_CHECKPOINT,120.52986498788889,59,10,0
2025-11-16,CHONG_CHOM_CHECKPOINT,133.67445447551222,33,12,0
2025-11-16,ARANYAPRATHET_POIPET,137.11691312952877,45,7,0
2025-11-16,PHANOM_DONG_RAK_RIDGE,128.68427264242496,61,14,0
2025-11-16,BAN_KRUAT,135.12266942350797,56,15,0
2025-11-16,KANTHARALAK,76.11592183770951,46,12,0
2025-11-16,SAMRAONG,112.99664696872524,41,12,0
2025-11-23,PREAH_VIHEAR_TEMPLE,132.0138843892185,56,11,0
2025-11-23,TA_MUEN_THOM_TEMPLE,83.01891118791644,48,11,0
2025-11-23,TA_KRABEY_TEMPLE,71.11738399681977,43,8,0
2025-11-23,OSMACH_CHECKPOINT,105.71217434562068,55,5,0
2025-11-23,CHONG_CHOM_CHECKPOINT,123.67658169545318,54,9,0
2025-11-23,ARANYAPRATHET_POIPET,96.28515982825687,43,16,0
2025-11-23,PHANOM_DONG_RAK_RIDGE,111.95994047176653,60,9,0
2025-11-23,BAN_KRUAT,79.59405654016068,66,6,0
2025-11-23,KANTHARALAK,63.33656746632259,49,8,0
2025-11-23,SAMRAONG,79.29699448300975,49,10,0
2025-11-30,PREAH_VIHEAR_TEMPLE,82.62569182164842,43,19,1
2025-11-30,TA_MUEN_THOM_TEMPLE,89.8467351923317,61,18,0
2025-11-30,TA_KRABEY_TEMPLE,98.30448016128655,45,9,0
2025-11-30,OSMACH_CHECKPOINT,116.77117763213225,55,9,0
2025-11-30,CHONG_CHOM_CHECKPOINT,87.22316072561023,54,6,0
2025-11-30,ARANYAPRATHET_POIPET,128.27452127016434,54,8,0
2025-11-30,PHANOM_DONG_RAK_RIDGE,95.0402063111726,56,13,0
2025-11-30,BAN_KRUAT,87.68237464049456,50,5,0
2025-11-30,KANTHARALAK,113.85152894796757,58,15,0
2025-11-30,SAMRAONG,79.93740344564874,46,8,0
2025-12-07,PREAH_VIHEAR_TEMPLE,108.4403801881114,47,10,0
2025-12-07,TA_MUEN_THOM_TEMPLE,83.00939141347027,52,14,0
2025-12-07,TA_KRABEY_TEMPLE,110.76595283549783,61,7,0
2025-12-07,OSMACH_CHECKPOINT,70.07904988547838,48,8,0
2025-12-07,CHONG_CHOM_CHECKPOINT,119.81291129313637,40,7,0
2025-12-07,ARANYAPRATHET_POIPET,111.2745008577934,44,8,0
2025-12-07,PHANOM_DONG_RAK_RIDGE,78.31210395824024,46,10,0
2025-12-07,BAN_KRUAT,90.0249115781597,61,8,0
2025-12-07,KANTHARALAK,128.5607867740268,47,6,0
2025-12-07,SAMRAONG,73.36456668703192,56,12,0
2025-12-14,PREAH_VIHEAR_TEMPLE,91.8301592921848,52,9,0
2025-12-14,TA_MUEN_THOM_TEMPLE,119.93016879788652,61,8,0
2025-12-14,TA_KRABEY_TEMPLE,82.59322595813416,47,12,0
2025-12-14,OSMACH_CHECKPOINT,97.10369099111746,62,17,0
2025-12-14,CHONG_CHOM_CHECKPOINT,72.7569550420719,37,11,0
2025-12-14,ARANYAPRATHET_POIPET,45.24781217049947,41,12,0
2025-12-14,PHANOM_DONG_RAK_RIDGE,84.08274304214511,49,11,0
2025-12-14,BAN_KRUAT,108.83304050275225,50,10,1
2025-12-14,KANTHARALAK,94.36493804464877,54,12,0
2025-12-14,SAMRAONG,116.74742234015278,53,4,0
2025-12-21,PREAH_VIHEAR_TEMPLE,103.52943824055438,51,7,0
2025-12-21,TA_MUEN_THOM_TEMPLE,92.29061847906961,46,14,0
2025-12-21,TA_KRABEY_TEMPLE,112.99130667943635,44,14,0
2025-12-21,OSMACH_CHECKPOINT,84.3822023849582,58,10,0
2025-12-21,CHONG_CHOM_CHECKPOINT,94.64888394406302,47,10,0
2025-12-21,ARANYAPRATHET_POIPET,144.49806802616405,36,9,1
2025-12-21,PHANOM_DONG_RAK_RIDGE,82.89641734475276,39,6,0
2025-12-21,BAN_KRUAT,87.54162076013259,63,17,0
2025-12-21,KANTHARALAK,157.64362552961921,50,6,0
2025-12-21,SAMRAONG,114.84021366602803,66,10,0
2025-12-28,PREAH_VIHEAR_TEMPLE,87.69082827835038,61,13,0
2025-12-28,TA_MUEN_THOM_TEMPLE,78.806671035354,53,11,0
2025-12-28,TA_KRABEY_TEMPLE,111.82477077986293,44,9,0
2025-12-28,OSMACH_CHECKPOINT,73.91147928812944,67,11,0
2025-12-28,CHONG_CHOM_CHECKPOINT,101.03569017664451,54,6,1
2025-12-28,ARANYAPRATHET_POIPET,117.83117312271862,47,6,0
2025-12-28,PHANOM_DONG_RAK_RIDGE,107.20251954130524,34,12,0
2025-12-28,BAN_KRUAT,89.84034633123879,42,10,0
2025-12-28,KANTHARALAK,86.44742831598785,49,5,0
2025-12-28,SAMRAONG,89.49795576741403,43,8,0
